曹华斌,主任医师,江西省妇幼保健院,生殖健康科,1.擅长于不孕不育症的诊断与治疗
柏立琴,副主任医师,南京市妇幼保健院,妇科内分泌科,妇科常见病、多发病诊治，更年期综合征、月经异常、多囊卵巢综合征、痛经、经前期综合征、闭经、高泌乳素血症等妇科内分泌疾病及不孕症的诊治。
陈行,副主任医师,复旦大学附属妇产科医院,妇科内分泌与生殖医学科,女性输卵管不孕症的微创手术，与不孕相关的卵巢巧克力囊肿及子宫内膜异位症手术，多囊卵巢综合征及促排卵治疗，异常子宫出血（月经失调）、围绝经期疾病、卵巢功能减退、女性性功能障碍的诊断与治疗，子宫肌瘤、子宫腺肌症的手术治疗及药物保守治疗，老年妇女盆底器官脱垂的手术治疗。
朱梅,主任医师,北京中医医院,妇科,各种月经病、女性盆腔炎性疾病、不孕不育及妊娠相关疾病
毕世梁,副主任医师,四川大学华西第二医院,妇科,妇产科常见病多发病的诊断与治疗
王姝,副主任医师,北京协和医院,妇科,痛经、下腹痛、盆腔痛、外阴阴道疼痛、HPV感染、宫颈病变、子宫内膜异位症、子宫腺肌症、子宫内膜息肉，外阴阴道瘙痒，阴道炎，白带异常，月经紊乱，腹痛，子宫肌瘤，卵巢囊肿、子宫瘢痕憩室，以及各类妇科良恶性肿瘤。
邵珲,主治医师,北京大学第三医院,妇科,子宫内膜异位症，卵巢囊肿，子宫腺肌病，子宫肌瘤，子宫内膜病变，宫颈病变（HPV感染），子宫内膜癌，卵巢癌，宫颈癌等妇科良恶性疾病的诊断、微创手术与术后管理。痛经，性交痛，异常子宫出血，更年期综合征等药物及个体化治疗。
武志红,副主任医师,山东大学齐鲁医院,中西医结合妇科,擅长男女不孕不育，月经失调，痛经，反复自然流产，妇科炎症，生殖健康，优生优育，产后病，多囊卵巢综合征，卵巢早衰，输卵管阻塞或黏连，胚胎停育，宫外孕后再生育的预防，子宫腺肌病，乳腺病，更年期综合征，外阴白色病变，气管炎、胃炎等的治疗。唑疮，色斑等内分泌失调性面部疾病的调理，体质调理。
王东红,主任医师,中国中医科学院眼科医院,妇科,多囊卵巢综合症，不孕症，子宫内膜异位，子宫肌瘤、卵巢早衰、盆腔炎，复发性流产，更年期综合征
付曙光,副主任医师,青岛市中医医院,妇科,月经不调，不孕不育，妇科炎症
柏立琴,副主任医师,南京市妇幼保健院,妇科内分泌科,妇科常见病、多发病诊治，更年期综合征、月经异常、多囊卵巢综合征、痛经、经前期综合征、闭经、高泌乳素血症等妇科内分泌疾病及不孕症的诊治。
陈世玲,副主任医师,莆田市第一医院,妇产科,妇产科常见病诊治
周芝婷,主任医师,嘉兴市妇幼保健院,妇科,妇科炎症，妇科肿瘤，宫颈疾病，月经不调，闭经，不孕，更年期，痛经，功血，子宫内膜异位症，卵巢囊肿等
蒋春梅,主任医师,兰州大学第二医院,妇科,各类宫、腹腔镜手术及宫颈病变的诊治。在妇科内分泌，妇科肿瘤，普通妇科等方面都有丰富的经验。
陈瑞英,副主任医师,上海市第一妇婴保健院,妇科,妇科疾病的诊断和治疗，尤其是宫颈癌前病变的诊治、妇科内分泌疾病和不孕不孕育的诊治
陈纲,副主任医师,中国科学技术大学附属第一医院(安徽省立医院),妇产科,子宫肌瘤，子宫腺肌症，子宫内膜异位症，宫颈病变，宫颈癌，子宫内膜癌，卵巢囊肿，卵巢癌，子宫脱垂，子宫内膜增生，月经失调
曾玉华,副主任医师,川北医学院附属医院,妇产科,妇科肿瘤、生殖内分泌疾病诊治及宫腹腔镜微创
王姝,副主任医师,北京协和医院,妇科,痛经、下腹痛、盆腔痛、外阴阴道疼痛、HPV感染、宫颈病变、子宫内膜异位症、子宫腺肌症、子宫内膜息肉，外阴阴道瘙痒，阴道炎，白带异常，月经紊乱，腹痛，子宫肌瘤，卵巢囊肿、子宫瘢痕憩室，以及各类妇科良恶性肿瘤。
陈瑞英,副主任医师,上海市第一妇婴保健院,妇科,妇科疾病的诊断和治疗，尤其是宫颈癌前病变的诊治、妇科内分泌疾病和不孕不孕育的诊治
陆小溦,主治医师,上海交通大学医学院附属新华医院,生殖医学中心,备孕优生、不孕症诊治、多囊卵巢与排卵障碍、复发性流产、女性生育力保存、卵巢功能体外激活；生殖遗传咨询、心理疏导、优生优育计划生育指导等。
宋悦,主任医师,中国医科大学附属盛京医院,妇科,擅长运用各种微创技术治疗盆腔器官脱垂、尿失禁、外阴整形和妇科肿瘤，特别是对各种难治性排尿功能障碍如各类尿失禁，尿潴留，间质性膀胱炎、排尿异常，排便异常，慢性疼痛、性功能障碍等盆底疾病的综合治疗。
冯巍,副主任医师,郑州大学第一附属医院,妇科,异常子宫出血、不孕不育、月经不调、多囊卵巢综合征、更年期综合征、习惯性流产、闭经、性发育异常等
武志红,副主任医师,山东大学齐鲁医院,中西医结合妇科,擅长男女不孕不育，月经失调，痛经，反复自然流产，妇科炎症，生殖健康，优生优育，产后病，多囊卵巢综合征，卵巢早衰，输卵管阻塞或黏连，胚胎停育，宫外孕后再生育的预防，子宫腺肌病，乳腺病，更年期综合征，外阴白色病变，气管炎、胃炎等的治疗。唑疮，色斑等内分泌失调性面部疾病的调理，体质调理。
陈淑霞,副主任医师,平度市妇幼保健院,妇科,阴道炎，如滴虫性阴道炎，霉菌性阴道炎，细菌性阴病，宫颈疾病，如慢性宫颈炎，宫颈癌前病变，阴道流血，痛经，早孕，宫外孕等等妇科疾病诊治，
许海南,主任医师,湖南省妇幼保健院,妇科,宫颈病变、外阴白斑、妇科肿瘤的诊断及治疗，妇科炎症、月经紊乱、多囊卵巢综合征、不孕症及各种妇科疑难杂症的诊断治疗
王文霞,副主任医师,山东大学齐鲁医院,妇科,妇科肿瘤、妇科内镜(妇科腹腔镜、宫腔镜的微创手术)、盆腔脏器脱垂疾病及妇科内分泌疾病和老年病的诊断与治疗
樊尚荣,主任医师,北京大学深圳医院,妇产科,产科学和妇产科感染性疾病(包括梅毒、淋病和衣原体感染等)的诊治及对妊娠期免疫疾病的处理。
李雪莲,副主任医师,重庆市合川区人民医院,妇科,妇科内分泌疾病如多囊卵巢综合征，异常子宫出血等；妇科良恶性肿瘤；妇科感染性疾病如：盆腔炎各种阴道炎等。
陈瑞英,副主任医师,上海市第一妇婴保健院,妇科,妇科疾病的诊断和治疗，尤其是宫颈癌前病变的诊治、妇科内分泌疾病和不孕不孕育的诊治
丁景新,主任医师,复旦大学附属妇产科医院,妇科,专业方向为宫颈癌，内膜癌，卵巢癌，外阴癌，生殖道畸形，盆底功能障碍、妇科肿瘤。
郭瑞霞,主任医师,郑州大学第一附属医院,妇科,妇科肿瘤的诊治如子宫肿瘤，宫颈疾病，卵巢囊肿，卵巢肿瘤，滋养细胞疾病，盆底功能障碍性疾病如子宫脱垂，女性生殖道畸形如子宫纵隔，残角子宫，阴道斜隔，不孕症
刘阳,主任医师,上海交通大学医学院附属第九人民医院,整复外科,1.外生殖器整形与再造（如阴道再造、阴茎再造、变性术等）
穆玉兰,主任医师,山东省立医院,妇科,1，宫腔镜诊治技术：系我省首先开展宫腔镜双极电切！
方旭红,副主任医师,上海交通大学医学院附属新华医院,妇产科,各类妇科良、恶性肿瘤的诊断及治疗；妇科内镜手术，宫腔镜、腹腔镜的检查与治疗；妇科内分泌疾病的诊断及治疗，如青春期功能失调性子宫出血，多囊卵巢综合症，高泌乳素血症
孙贇,主任医师,上海交通大学医学院附属仁济医院,生殖中心,出生缺陷防治，优生优育指导，反复妊娠失败诊治，多囊卵巢综合征、卵巢功能减退、子宫内膜异位症等生殖障碍疾病诊治，辅助生殖技术助孕
汪清,主任医师,复旦大学附属妇产科医院,宫颈疾病/宫腔镜诊疗中心,"宫腔镜下治疗粘膜下子宫肌瘤，宫腔粘连，子宫纵隔，节育环嵌顿，剖宫产切口缺损,剖宫产切口妊娠 诺舒去内膜治疗月经过多 宫颈癌前病变LEEP治疗，阴道镜检查早日发现宫颈癌及癌前病变。 性病治疗"
陈瑞英,副主任医师,上海市第一妇婴保健院,妇科,妇科疾病的诊断和治疗，尤其是宫颈癌前病变的诊治、妇科内分泌疾病和不孕不孕育的诊治
浦筱雯,主治医师,上海市第一妇婴保健院,宫颈科,擅长妇科下生殖道感染的诊疗、宫颈疾病的筛查、宫颈癌前病变的阴道镜诊治、宫颈物理治疗等。
姚晔俪,主治医师,浙江大学医学院附属妇产科医院,妇科,宫颈糜烂、宫颈癌前病变、宫颈炎、阴道镜、leep术、阴道宫颈激光术、有生育要求患者的宫颈、阴道病变的诊断治疗
董倩,主治医师,上海交通大学医学院附属仁济医院,妇产科,擅长妇科下生殖道感染的诊疗、宫颈疾病的诊治筛查、宫颈癌前病变的阴道镜诊治、宫颈物理治疗，HPV病毒感染的治疗等。同时擅长计划生育手术，计划生育诊断治疗及术后并发症处理，PAC人流后关爱，取放环疑难杂症。高危微创人流手术。
贾琳,副主任医师,山东大学齐鲁医院,妇科,擅长应用阴道镜检查评估下生殖道的癌前病变及癌变，熟练掌握宫颈LEEP锥形切除术、宫颈冷冻治疗和下生殖道的激光治疗。对宫颈人乳头瘤病毒（HPV）感染、宫颈细胞学异常及宫颈癌前病变的个体化治疗有丰富经验。追求规范化、个体化治疗！
郭跃文,主任医师,南方医科大学顺德医院,产科,高危妊娠、难产的诊治及围产期保健
肖都,副主任医师,广州市妇女儿童医疗中心,产科,孕产妇合并内科疾病患者提供诊治服务，掌握各种孕产妇合并急危重症的诊治和抢救。对孕产妇合并各种内科疾病如高血压、糖尿病、心脏病、呼吸系统疾病、血液系统疾病、甲状腺疾病、风湿疾病、神经系统疾病、肾脏疾病、肝脏疾病、胃肠道疾病、垂体及肾上腺疾病等，提供咨询、孕期管理和诊治服务。
蔡晶晶,主治医师,北京大学人民医院,临床营养科,肥胖、妊娠糖尿病、妊娠合并贫血、妊娠高血压、孕期体重增长快、胎儿偏大、胎儿偏小、常见营养相关性疾病的防治（高血糖、高血脂、高血压、高尿酸、肥胖症），婴幼儿喂养、肿瘤、肾病、肝病、营养不良、的营养治疗以及个性化营养指导
吴新华,主任医师,中南大学湘雅医院,产科,围产医学及产前诊断     擅长诊治复发性流产，（包括各种原因导致的早期流产，孕12周后因宫颈机能不全导致的晚期流产需做预防性和紧急性环扎手术）前置胎盘，妊娠高血压疾病，妊娠并糖尿病、血液系统疾病、肝胆胰病、心脏病、代谢性疾病，自身免疫性疾病等各种妊娠疑难杂症及各种胎儿宫内疾病和胎儿畸形发育异常等。
黄帅,主治医师,重庆医科大学附属第一医院,产科,擅长早孕期胎儿畸形筛查、中孕期胎儿系统超声检查、胎儿心脏超声检查以及胎儿异常综合征超声诊断，擅于胎儿超声异常的临床分析及干预，再发畸形的临床干预。拥有近十年的产前诊断工作经验，精于超声引导下自由手绒毛活检术、羊膜腔穿刺术、脐带血穿刺术、浆膜腔积液穿刺引流术、胎儿心脏穿刺术、心脏穿刺氯化钾减胎术、射频消融减胎术以及胎儿镜下胎盘血管交通支激光凝固术等，拥有丰富的双胎超声诊断、规范化门诊管理以及胎儿镜手术经验。
刘晓丽,主任医师,甘肃省妇幼保健院,产科,产科疑难病症、妊娠合并症的诊治及妇产科急、危、重症的抢救。
周晨晨,主治医师,上海市第一妇婴保健院,产科,擅长产科相关疾病，如妊娠高血压疾病，妊娠期糖尿病，胎儿生长发育迟缓，早产，流产等，尤善妊娠高血压疾病的诊治。能给予病人个性化的治疗方案，对病人的诊疗方案有独到的见解。
刘晓丽,主任医师,甘肃省妇幼保健院,产科,产科疑难病症、妊娠合并症的诊治及妇产科急、危、重症的抢救。
贺同强,主任医师,西北妇女儿童医院,产科,孕期保健；
李家福,主任医师,武汉大学中南医院,产科,擅长于围产医学、高危妊娠的产前管理和难产的诊处，尤其是妊娠合并内外科病，复发性流产，宫颈机能不全，穿透性胎盘植入等疾病的诊断和治疗。
吴新华,主任医师,中南大学湘雅医院,产科,围产医学及产前诊断     擅长诊治复发性流产，（包括各种原因导致的早期流产，孕12周后因宫颈机能不全导致的晚期流产需做预防性和紧急性环扎手术）前置胎盘，妊娠高血压疾病，妊娠并糖尿病、血液系统疾病、肝胆胰病、心脏病、代谢性疾病，自身免疫性疾病等各种妊娠疑难杂症及各种胎儿宫内疾病和胎儿畸形发育异常等。
郭跃文,主任医师,南方医科大学顺德医院,产科,高危妊娠、难产的诊治及围产期保健
陈晓勇,主任医师,江西省妇幼保健院,中西结合科,先兆流产、习惯性流产、不孕不育症、高龄二胎、月经不调、性早熟、女性生殖系统炎症
尹保民,主任医师,珠海市妇幼保健院,产科,围产医学专业，期间主要研究：妊娠期营养；妊娠期体重控制；妊娠期如何预防未来婴幼儿的过敏；高危妊娠的管理与诊断、处理及各种产科疑难杂症和产科复杂手术；胎儿宫内监护及远程监护；重症孕产妇的转运与救治等。
陈霞,主任医师,江阴市人民医院,产科,熟练掌握生理产科及各种病理产科的诊断治疗及抢救，擅长产科各类手术。
王晨晔,副主任医师,杭州市红十字会医院,生殖医学科,中西医结合的方法治疗卵巢早衰、卵巢功能减退、卵巢因素试管取卵配对障碍、卵子因素的不良妊娠和反复移植失败、多囊卵巢综合征、月经不调、女性不孕症、先兆流产等妇科常见病、多发病、疑难杂症诊治。
黄帅,主治医师,重庆医科大学附属第一医院,产科,擅长早孕期胎儿畸形筛查、中孕期胎儿系统超声检查、胎儿心脏超声检查以及胎儿异常综合征超声诊断，擅于胎儿超声异常的临床分析及干预，再发畸形的临床干预。拥有近十年的产前诊断工作经验，精于超声引导下自由手绒毛活检术、羊膜腔穿刺术、脐带血穿刺术、浆膜腔积液穿刺引流术、胎儿心脏穿刺术、心脏穿刺氯化钾减胎术、射频消融减胎术以及胎儿镜下胎盘血管交通支激光凝固术等，拥有丰富的双胎超声诊断、规范化门诊管理以及胎儿镜手术经验。
刘晋荣,主任医师,滕州市妇幼保健院,产科,孕期保健，产前检查，妇科各种炎症、宫颈疾病的诊断治疗，熟练掌握子宫下段剖宫产术、子宫全切、卵巢肿瘤的切除及产科急危重的处理。
黄帅,主治医师,重庆医科大学附属第一医院,产科,擅长早孕期胎儿畸形筛查、中孕期胎儿系统超声检查、胎儿心脏超声检查以及胎儿异常综合征超声诊断，擅于胎儿超声异常的临床分析及干预，再发畸形的临床干预。拥有近十年的产前诊断工作经验，精于超声引导下自由手绒毛活检术、羊膜腔穿刺术、脐带血穿刺术、浆膜腔积液穿刺引流术、胎儿心脏穿刺术、心脏穿刺氯化钾减胎术、射频消融减胎术以及胎儿镜下胎盘血管交通支激光凝固术等，拥有丰富的双胎超声诊断、规范化门诊管理以及胎儿镜手术经验。
熊瑛,副主任医师,上海交通大学医学院附属新华医院,妇产科,围产医学，孕前孕期保健，各类并发症及合并症的诊治，妊娠期糖尿病，妊娠期高血压，甲状腺疾病，自身免疫疾病等，危急重症孕产妇救治，产前诊断，镇痛分娩等
方大俊,副主任医师,广州市妇女儿童医疗中心,产科,"1.多胎妊娠,特别是复杂性双胎妊娠(如双胎输血综合征TTTS、选择性胎儿生长受限sIUGR等)的诊治与孕期管理；"
蒋毅,主治医师,陆军军医大学第一附属医院(重庆西南医院),中医与风湿免疫科,免疫相关不良妊娠，复发性流产，胎停，试管不着床，反复生化妊娠，抗磷脂综合征，易栓症，系统性红斑狼疮，类风湿关节炎，强直性脊柱炎，痛风等风湿免疫类疾病，中医妇科
孙路明,主任医师,上海市第一妇婴保健院,胎儿医学科&产前诊断中心,1. 复杂性双胎（尤其是双胎输血综合征、选择性生长受限，双胎反向动脉灌注序列、双胎贫血多血质序列等）及三胎以上妊娠处理 及宫内治疗
张永莉,副主任医师,上海市第一妇婴保健院,妇科,妇科常见疾病，宫腔镜检查与治疗，妇科卵巢囊肿，子宫肌瘤，子宫腺肌症，不孕症等
鲍时华,主任医师,上海市第一妇婴保健院,生殖免疫科,复发性流产、反复胚胎种植失败、反复生化妊娠、不孕不育、抗磷脂综合征等生殖免疫性疾病 /多囊卵巢综合征、月经失调、闭经、卵巢早衰、围绝经期等妇科内分泌疾病的诊治。
李国华,主治医师,上海市第一妇婴保健院,生殖免疫科,复发性流产，反复移植失败，月经失调，多囊卵巢，不孕。月经紊乱，闭经，高泌乳素血症，痛经，更年期症状
蒋毅,主治医师,陆军军医大学第一附属医院(重庆西南医院),中医与风湿免疫科,免疫相关不良妊娠，复发性流产，胎停，试管不着床，反复生化妊娠，抗磷脂综合征，易栓症，系统性红斑狼疮，类风湿关节炎，强直性脊柱炎，痛风等风湿免疫类疾病，中医妇科
余震波,副主任医师,上海市第一妇婴保健院,生殖免疫科,擅长复发性流产的防治、反复移植不着床的诊治及不孕症的治疗
李萌,主治医师,潍坊市人民医院,产科,擅长习惯性流产（复发性流产）、子痫前期、反复生化妊娠、试管反复不着床、免疫性不孕、妊娠合并甲状腺疾病、妊娠合并风湿免疫性疾病、妊娠合并高血压等疾病。
陈瑞雪,主任医师,中国中医科学院广安门医院,妇科,不孕不育（胎停育、先兆流产、反复生化妊娠、反复胚胎种植失败、各种原因不明性不孕不育）、宫腔粘连、妇科肿瘤、月经失调（多囊卵巢综合征、闭经、功能失调性子宫出血、痛经等）、盆腔炎、更年期综合症。
鲍时华,主任医师,上海市第一妇婴保健院,生殖免疫科,复发性流产、反复胚胎种植失败、反复生化妊娠、不孕不育、抗磷脂综合征等生殖免疫性疾病 /多囊卵巢综合征、月经失调、闭经、卵巢早衰、围绝经期等妇科内分泌疾病的诊治。
刘珊,主治医师,西北妇女儿童医院,辅助生殖中心,复发性流产，试管婴儿反复种植失败，死胎，胎停，不良孕史
余震波,副主任医师,上海市第一妇婴保健院,生殖免疫科,擅长复发性流产的防治、反复移植不着床的诊治及不孕症的治疗
李国华,主治医师,上海市第一妇婴保健院,生殖免疫科,复发性流产，反复移植失败，月经失调，多囊卵巢，不孕。月经紊乱，闭经，高泌乳素血症，痛经，更年期症状
穆鑫,主治医师,西北妇女儿童医院,辅助生殖中心,复发性流产，不孕不育、多囊、生殖内分泌等
李维宏,副主任医师,重庆医科大学附属第一医院,生殖医学中心,不孕不育，试管婴儿，反复胚胎种植失败，复发性流产，多囊卵巢综合征，备孕，保胎，抗磷脂综合征，免疫相关不良妊娠，免疫相关不孕，月经失调，为不孕流产多囊月经异常患者筛查病因、制定个体化治疗方案
孙路明,主任医师,上海市第一妇婴保健院,胎儿医学科&产前诊断中心,1. 复杂性双胎（尤其是双胎输血综合征、选择性生长受限，双胎反向动脉灌注序列、双胎贫血多血质序列等）及三胎以上妊娠处理 及宫内治疗
方大俊,副主任医师,广州市妇女儿童医疗中心,产科,"1.多胎妊娠,特别是复杂性双胎妊娠(如双胎输血综合征TTTS、选择性胎儿生长受限sIUGR等)的诊治与孕期管理；"
柏立琴,副主任医师,南京市妇幼保健院,妇科内分泌科,妇科常见病、多发病诊治，更年期综合征、月经异常、多囊卵巢综合征、痛经、经前期综合征、闭经、高泌乳素血症等妇科内分泌疾病及不孕症的诊治。
王秀英,主任医师,宁波市妇女儿童医院,妇产科,阴道炎，盆腔炎，月经不调，多囊卵巢综合症，功血，闭经，自然流产，胚胎停育，子宫内膜异位症，子宫肌瘤，妇科内分泌疾病，对不孕不育的诊治有一定的独特见解。
邵珺,主任医师,复旦大学附属妇产科医院,妇科,不孕不育、反复自然流产、胎停、月经失调（如多囊卵巢综合征、异常子宫出血、卵巢功能衰退、闭经、围绝经期综合征）、子宫内膜病变、子宫内膜异位症、妇科肿瘤等妇科常见病、疑难病的诊治及微创手术治疗不孕症、子宫肌瘤、卵巢囊肿、子宫内膜异位症等
陈行,副主任医师,复旦大学附属妇产科医院,妇科内分泌与生殖医学科,女性输卵管不孕症的微创手术，与不孕相关的卵巢巧克力囊肿及子宫内膜异位症手术，多囊卵巢综合征及促排卵治疗，异常子宫出血（月经失调）、围绝经期疾病、卵巢功能减退、女性性功能障碍的诊断与治疗，子宫肌瘤、子宫腺肌症的手术治疗及药物保守治疗，老年妇女盆底器官脱垂的手术治疗。
冯巍,副主任医师,郑州大学第一附属医院,妇科,异常子宫出血、不孕不育、月经不调、多囊卵巢综合征、更年期综合征、习惯性流产、闭经、性发育异常等
周芝婷,主任医师,嘉兴市妇幼保健院,妇科,妇科炎症，妇科肿瘤，宫颈疾病，月经不调，闭经，不孕，更年期，痛经，功血，子宫内膜异位症，卵巢囊肿等
史颖莉,主任医师,复旦大学附属妇产科医院,妇科内分泌与生殖医学科,不孕症、月经失调、多囊卵巢综合征、反复自然流产、卵巢功能下降、围绝经期综合征、子宫内膜增生症、子宫内膜异位症、生殖道炎性疾病等
程静,副主任医师,温州医科大学附属第二医院,不孕不育生殖医学中心,多囊卵巢综合征、闭经、功能失调性子宫出血、高泌乳血症、子宫内膜异位症的诊治，特别是对难治性多囊卵巢综合征、肥胖所致的月经失调、月经稀发、不孕症、黄素华未破裂卵泡综合征的治疗、习惯性流产等疾病，熟练进行卵巢巧克力囊肿的穿刺治疗、不孕症妇女的人工授精术、试管婴儿的超促排卵用药、穿刺取卵等的治疗等
顾卓伟,副主任医师,上海交通大学医学院附属仁济医院,妇产科,月经不调、多囊卵巢综合征、更年期综合征、不孕不育等妇科内分泌疾病的诊治
曹华斌,主任医师,江西省妇幼保健院,生殖健康科,1.擅长于不孕不育症的诊断与治疗
邢琼,副主任医师,安徽医科大学第一附属医院,生殖医学中心,不孕症临床诊断和治疗、生殖内分泌疾病的诊断和治疗，体外受精和胚胎移植及其衍生技术的应用（配子、胚胎冻融；未成熟卵体外培养技术、单精子胞浆注射等显微操作技术），取卵、移植、诊断性宫腔镜等操作。
沈捷,主任医师,江苏省人民医院,内分泌科,多囊卵巢综合症、脂质代谢异常、自身免疫性甲状腺疾病的临床诊治
石馨,主任医师,兰州大学第一医院,生殖医学专科医院,不孕症，生殖内分泌，试管婴儿，反复妊娠丢失的治疗
武卫华,主任医师,济宁医学院附属医院,生殖医学科,不孕不育诊断及治疗、多囊卵巢综合征及复发流产诊断及治疗、试管婴儿相关技术及生殖内镜等微创手术。
马文红,副主任医师,柳州市妇幼保健院,生殖中心,反复种植失败，复发性流产
池海虹,副主任医师,温州医科大学附属第二医院,不孕不育生殖医学中心,不孕不育的诊治，诊治过多种疑难不孕症。擅长多囊卵巢综合症、复发性流产、子宫内膜异位症、卵巢早衰、高龄不孕等。擅长辅助生育治疗各项临床技术，如试管婴儿、冻胚移植、人工授精等
郭海燕,主治医师,上海交通大学医学院附属第九人民医院,辅助生殖科,不孕不育，多囊卵巢症，第一代，第二代试管婴儿，子宫内膜异位症，试管婴儿的促排卵治疗，卵子成熟障碍，受精障碍，卵子畸形或死亡，反复胚胎差，反复胚胎着床失败，卵巢早衰，女性生殖内分泌，取卵移植手术，输卵管盆腔显影术，卵巢囊肿穿刺等常规手术。
朱秀娴,主治医师,上海市第一妇婴保健院,辅助生殖医学科,擅长不孕症相关辅助生殖治疗，尤其擅长多囊卵巢综合征、卵巢储备功能低下、低促性闭经及反复种植失败等患者综合诊疗方案的制定。
罗爱月,副主任医师,华中科技大学同济医学院附属同济医院,妇科,卵巢早衰、早绝经、更年期、多囊卵巢综合征、月经失调、异常阴道出血等妇科内分泌疾病的规范化临床诊治与管理。妇科肿瘤，宫腔粘连、子宫息肉、宫腹腔镜微创手术等。
王晨晔,副主任医师,杭州市红十字会医院,生殖医学科,中西医结合的方法治疗卵巢早衰、卵巢功能减退、卵巢因素试管取卵配对障碍、卵子因素的不良妊娠和反复移植失败、多囊卵巢综合征、月经不调、女性不孕症、先兆流产等妇科常见病、多发病、疑难杂症诊治。
郭海燕,主治医师,上海交通大学医学院附属第九人民医院,辅助生殖科,不孕不育，多囊卵巢症，第一代，第二代试管婴儿，子宫内膜异位症，试管婴儿的促排卵治疗，卵子成熟障碍，受精障碍，卵子畸形或死亡，反复胚胎差，反复胚胎着床失败，卵巢早衰，女性生殖内分泌，取卵移植手术，输卵管盆腔显影术，卵巢囊肿穿刺等常规手术。
王凌,主任医师,复旦大学附属妇产科医院,妇科内分泌与生殖医学科,胎停，习惯性流产，保胎，不孕症，妇科内分泌疾病（包括卵巢早衰，多囊卵巢综合征，经前期紧张症，月经失调，更年期综合征等）；尤其擅长中西医结合治疗。
陈行,副主任医师,复旦大学附属妇产科医院,妇科内分泌与生殖医学科,女性输卵管不孕症的微创手术，与不孕相关的卵巢巧克力囊肿及子宫内膜异位症手术，多囊卵巢综合征及促排卵治疗，异常子宫出血（月经失调）、围绝经期疾病、卵巢功能减退、女性性功能障碍的诊断与治疗，子宫肌瘤、子宫腺肌症的手术治疗及药物保守治疗，老年妇女盆底器官脱垂的手术治疗。
李斌,主任医师,复旦大学附属妇产科医院,妇科,卵巢早衰、围绝经期综合征及其基本病痛、妇产科常见病、多发病的诊断和治疗如子宫肌瘤 卵巢囊肿等；对子宫内膜异位症、不孕症、妇科肿瘤、癌前病变、骨质疏松等有独特见解，应用微创技术治疗妇科疾病
柏立琴,副主任医师,南京市妇幼保健院,妇科内分泌科,妇科常见病、多发病诊治，更年期综合征、月经异常、多囊卵巢综合征、痛经、经前期综合征、闭经、高泌乳素血症等妇科内分泌疾病及不孕症的诊治。
连伟,主任医师,北京协和医院,神经外科,各种类型的垂体腺瘤的诊断和处理以及微创手术治疗；高泌乳素血症、巨人症、肢端肥大症、库欣病、垂体促甲状腺激素腺瘤等各种类型的垂体腺瘤综合诊治；垂体脓肿、尿崩症、拉克氏囊肿治疗，生殖细胞瘤，朗格罕氏组织细胞增多症，垂体炎，垂体转移癌等垂体区疑难杂症的诊治。
任卫东,主任医师,河北北方学院附属第一医院,内分泌科,甲亢、甲减、糖尿病、亚甲炎、慢甲炎（桥本病）、甲状腺结节、矮小症、性早熟、生长发育异常、性发育延迟、男性化、女性化、乳房发育、孕产期的甲功异常和血糖异常。甲状腺癌术后随诊，肥胖、高血糖，低血糖，高尿酸和痛风、高血脂，高血压、低血钾、肾上腺增粗或占位、中心性肥胖、多毛、皮肤紫纹，低血钠，低血钙，高血钙，继发性高血压。
陈行,副主任医师,复旦大学附属妇产科医院,妇科内分泌与生殖医学科,女性输卵管不孕症的微创手术，与不孕相关的卵巢巧克力囊肿及子宫内膜异位症手术，多囊卵巢综合征及促排卵治疗，异常子宫出血（月经失调）、围绝经期疾病、卵巢功能减退、女性性功能障碍的诊断与治疗，子宫肌瘤、子宫腺肌症的手术治疗及药物保守治疗，老年妇女盆底器官脱垂的手术治疗。
许峥嵘,副主任医师,河北北方学院附属第一医院,内分泌科,生长发育、矮小、糖尿病、甲状腺、垂体、肾上腺、骨代谢等内分泌系统疾病。
励丽,主任医师,宁波市第一医院,内分泌科,擅长怎样预防与筛查糖尿病，糖尿病及其并发症，坚持糖尿病人个体化治疗的原则，坚持糖尿病人体重管理的重要性，并在制定治疗方案时实行结合患者实际情况再定合理方案。擅长各型糖尿病及并发症、甲状腺、肾上腺、垂体疾病等各种内分泌疾病的诊治；尤其在肥胖治疗，1 型糖尿病及胰岛功能差的2 型糖尿病用胰岛素泵及动态血糖进行的“双C”、“3C”治疗上有较高造诣；在妊娠糖尿病及妊娠甲状腺疾病上也有很多临床经验。
夏艳,副主任医师,上海市第一妇婴保健院,产科,产后盆底康复治疗;
原峰,主治医师,复旦大学附属妇产科医院,妇科,妇科常见疾病的治疗，尤其产后盆底康复，尿失禁的诊疗。妇科良恶性肿瘤，妇科常见炎症，盆腔炎，宫颈炎，阴道炎的治疗，不孕症，子宫腺肌症等其他妇科疾病的诊治。
李曼蓉,主治医师,上海市东方医院,康复医学科,产后康复（产后腹直肌分离；产后漏尿、尿失禁、子宫脱垂等盆底肌功能障碍性疾病；耻骨联合疼痛、骶髂关节疼痛、骶尾关节疼痛等骨盆疼痛）
